indic_ur,city,year,enterprises,country
EC2021V,SE011C,1992,0,SE
EC2021V,SE012C,1992,0,SE
EC2021V,SE013C,1992,0,SE
EC2021V,SE014C,1992,0,SE
EC2021V,SI,1992,104227,SI
EC2021V,SI001C,1992,0,SI
EC2021V,SI002C,1992,0,SI
EC2021V,SK,1992,34534,SK
EC2021V,SK001C,1992,0,SK
EC2021V,SK002C,1992,0,SK
EC2021V,SK003C,1992,0,SK
EC2021V,SK004C,1992,0,SK
EC2021V,SK005C,1992,0,SK
EC2021V,SK006C,1992,0,SK
EC2021V,SK007C,1992,0,SK
EC2021V,SK008C,1992,0,SK
EC2021V,TR001C,1992,0,TR
EC2021V,TR002C,1992,0,TR
EC2021V,TR003C,1992,0,TR
EC2021V,TR004C,1992,0,TR
EC2021V,TR005C,1992,0,TR
EC2021V,TR006C,1992,0,TR
EC2021V,TR007C,1992,0,TR
EC2021V,TR008C,1992,0,TR
EC2021V,TR009C,1992,0,TR
EC2021V,TR010C,1992,0,TR
EC2021V,TR011C,1992,0,TR
EC2021V,TR012C,1992,0,TR
EC2021V,TR013C,1992,0,TR
EC2021V,TR014C,1992,0,TR
EC2021V,TR015C,1992,0,TR
EC2021V,TR016C,1992,0,TR
EC2021V,TR017C,1992,0,TR
EC2021V,TR018C,1992,0,TR
EC2021V,TR019C,1992,0,TR
EC2021V,TR020C,1992,0,TR
EC2021V,TR021C,1992,0,TR
EC2021V,TR022C,1992,0,TR
EC2021V,TR023C,1992,0,TR
EC2021V,TR024C,1992,0,TR
EC2021V,TR025C,1992,0,TR
EC2021V,TR026C,1992,0,TR
EC2021V,UK,1992,0,UK
EC2021V,UK001C,1992,0,UK
EC2021V,UK002C,1992,0,UK
EC2021V,UK003C,1992,0,UK
EC2021V,UK004C,1992,0,UK
EC2021V,UK005C,1992,0,UK
EC2021V,UK006C,1992,0,UK
EC2021V,UK007C,1992,0,UK
EC2021V,UK008C,1992,0,UK
EC2021V,UK009C,1992,0,UK
EC2021V,UK010C,1992,0,UK
EC2021V,UK011C,1992,0,UK
EC2021V,UK012C,1992,0,UK
EC2021V,UK013C,1992,0,UK
EC2021V,UK014C,1992,0,UK
EC2021V,UK015C,1992,0,UK
EC2021V,UK016C,1992,0,UK
EC2021V,UK017C,1992,0,UK
EC2021V,UK018C,1992,0,UK
EC2021V,UK019C,1992,0,UK
EC2021V,UK020C,1992,0,UK
EC2021V,UK021C,1992,0,UK
EC2021V,UK022C,1992,0,UK
EC2021V,UK023C,1992,0,UK
EC2021V,UK024C,1992,0,UK
EC2021V,UK025C,1992,0,UK
EC2021V,UK026C,1992,0,UK
EC2021V,UK027C,1992,0,UK
EC2021V,UK028C,1992,0,UK
EC2021V,UK029C,1992,0,UK
EC2021V,UK030C,1992,0,UK
EC2021V,UK031C,1992,0,UK
EC2021V,UK032C,1992,0,UK
EC2021V,UK033C,1992,0,UK
EC2021V,UK034C,1992,0,UK
EC2021V,UK035C,1992,0,UK
EC2021V,UK036C,1992,0,UK
EC2021V,UK037C,1992,0,UK
EC2021V,UK038C,1992,0,UK
EC2021V,UK039C,1992,0,UK
EC2021V,UK040C,1992,0,UK
EC2021V,UK041C,1992,0,UK
EC2021V,UK042C,1992,0,UK
EC2021V,UK043C,1992,0,UK
EC2021V,UK044C,1992,0,UK
EC2021V,UK045C,1992,0,UK
EC2021V,UK046C,1992,0,UK
EC2021V,UK047C,1992,0,UK
EC2021V,UK048C,1992,0,UK
EC2021V,UK049C,1992,0,UK
EC2021V,UK050C,1992,0,UK
EC2021V,UK051C,1992,0,UK
EC2021V,UK052C,1992,0,UK
EC2021V,UK053C,1992,0,UK
EC2021V,UK054C,1992,0,UK
EC2021V,UK055C,1992,0,UK
EC2021V,UK056C,1992,0,UK
EC2021V,UK057C,1992,0,UK
EC2021V,UK058C,1992,0,UK
EC2021V,UK059C,1992,0,UK
EC2021V,UK060C,1992,0,UK
EC2021V,UK061C,1992,0,UK
EC2021V,UK062C,1992,0,UK
EC2021V,UK063C,1992,0,UK
EC2021V,UK064C,1992,0,UK
EC2021V,UK065C,1992,0,UK
EC2021V,UK066C,1992,0,UK
EC2021V,UK067C,1992,0,UK
EC2021V,UK068C,1992,0,UK
EC2021V,UK069C,1992,0,UK
EC2021V,UK070C,1992,0,UK
EC2021V,UK071C,1992,0,UK
EC2021V,UK072C,1992,0,UK
EC2021V,UK073C,1992,0,UK
EC2021V,UK074C,1992,0,UK
EC2021V,UK075C,1992,0,UK
EC2021V,UK076C,1992,0,UK
EC2021V,UK077C,1992,0,UK
EC2021V,UK078C,1992,0,UK
EC2021V,UK079C,1992,0,UK
EC2021V,UK080C,1992,0,UK
EC2021V,UK081C,1992,0,UK
EC2021V,UK082C,1992,0,UK
EC2021V,UK083C,1992,0,UK
EC2021V,UK084C,1992,0,UK
EC2021V,UK085C,1992,0,UK
EC2021V,UK086C,1992,0,UK
EC2021V,UK087C,1992,0,UK
EC2021V,UK088C,1992,0,UK
EC2021V,UK089C,1992,0,UK
EC2021V,UK090C,1992,0,UK
EC2021V,UK091C,1992,0,UK
EC2021V,UK092C,1992,0,UK
EC2021V,UK093C,1992,0,UK
EC2021V,UK094C,1992,0,UK
EC2021V,UK095C,1992,0,UK
EC2021V,UK096C,1992,0,UK
EC2021V,UK097C,1992,0,UK
EC2021V,UK098C,1992,0,UK
EC2021V,UK099C,1992,0,UK
EC2021V,UK100C,1992,0,UK
EC2021V,UK101C,1992,0,UK
EC2021V,UK102C,1992,0,UK
EC2021V,UK103C,1992,0,UK
EC2021V,UK104C,1992,0,UK
EC2021V,UK105C,1992,0,UK
EC2021V,UK106C,1992,0,UK
EC2021V,UK107C,1992,0,UK
EC2021V,UK108C,1992,0,UK
EC2021V,UK109C,1992,0,UK
EC2021V,UK110C,1992,0,UK
EC2021V,UK111C,1992,0,UK
EC2021V,UK112C,1992,0,UK
EC2021V,UK113C,1992,0,UK
EC2021V,UK114C,1992,0,UK
EC2021V,UK115C,1992,0,UK
EC2021V,UK116C,1992,0,UK
EC2021V,UK117C,1992,0,UK
EC2021V,UK118C,1992,0,UK
EC2021V,UK119C,1992,0,UK
EC2021V,UK120C,1992,0,UK
EC2021V,UK121C,1992,0,UK
EC2021V,UK122C,1992,0,UK
EC2021V,UK123C,1992,0,UK
EC2021V,UK124C,1992,0,UK
EC2021V,UK125C,1992,0,UK
EC2021V,UK126C,1992,0,UK
EC2021V,UK127C,1992,0,UK
EC2021V,UK128C,1992,0,UK
EC2021V,UK129C,1992,0,UK
EC2021V,UK130C,1992,0,UK
EC2021V,UK131C,1992,0,UK
EC2021V,UK132C,1992,0,UK
EC2021V,UK133C,1992,0,UK
EC2021V,UK134C,1992,0,UK
EC2021V,UK135C,1992,0,UK
EC2039V,BE,1992,0,BE
EC2039V,CH,1992,0,CH
EC2039V,CH001C,1992,0,CH
EC2039V,CH002C,1992,0,CH
EC2039V,CH003C,1992,0,CH
EC2039V,CH004C,1992,0,CH
EC2039V,CH005C,1992,0,CH
EC2039V,CH006C,1992,0,CH
EC2039V,CH007C,1992,0,CH
EC2039V,CH008C,1992,0,CH
EC2039V,CH009C,1992,0,CH
EC2039V,EE,1992,0,EE
EC2039V,EE001C,1992,0,EE
EC2039V,EE002C,1992,0,EE
EC2039V,EE003C,1992,0,EE
EC2039V,ES,1992,0,ES
EC2039V,ES001C,1992,0,ES
EC2039V,ES002C,1992,0,ES
EC2039V,ES003C,1992,0,ES
EC2039V,ES004C,1992,0,ES
EC2039V,ES005C,1992,0,ES
EC2039V,ES006C,1992,0,ES
EC2039V,ES007C,1992,0,ES
EC2039V,ES008C,1992,0,ES
EC2039V,ES009C,1992,0,ES
EC2039V,ES010C,1992,0,ES
EC2039V,ES011C,1992,0,ES
EC2039V,ES012C,1992,0,ES
EC2039V,ES013C,1992,0,ES
EC2039V,ES014C,1992,0,ES
EC2039V,ES015C,1992,0,ES
EC2039V,ES016C,1992,0,ES
EC2039V,ES017C,1992,0,ES
EC2039V,ES018C,1992,0,ES
EC2039V,ES020C,1992,0,ES
EC2039V,ES021C,1992,0,ES
EC2039V,ES022C,1992,0,ES
EC2039V,ES023C,1992,0,ES
EC2039V,ES024C,1992,0,ES
EC2039V,ES025C,1992,0,ES
EC2039V,ES026C,1992,0,ES
EC2039V,ES027C,1992,0,ES
EC2039V,ES028C,1992,0,ES
EC2039V,ES029C,1992,0,ES
EC2039V,ES030C,1992,0,ES
EC2039V,ES031C,1992,0,ES
EC2039V,ES032C,1992,0,ES
EC2039V,ES033C,1992,0,ES
EC2039V,ES034C,1992,0,ES
EC2039V,ES035C,1992,0,ES
EC2039V,ES036C,1992,0,ES
EC2039V,ES037C,1992,0,ES
EC2039V,ES038C,1992,0,ES
EC2039V,ES039C,1992,0,ES
EC2039V,ES040C,1992,0,ES
EC2039V,ES041C,1992,0,ES
EC2039V,ES042C,1992,0,ES
EC2039V,ES043C,1992,0,ES
EC2039V,ES044C,1992,0,ES
EC2039V,ES045C,1992,0,ES
EC2039V,ES046C,1992,0,ES
EC2039V,ES047C,1992,0,ES
EC2039V,ES048C,1992,0,ES
EC2039V,ES049C,1992,0,ES
EC2039V,ES050C,1992,0,ES
EC2039V,ES051C,1992,0,ES
EC2039V,ES052C,1992,0,ES
EC2039V,ES053C,1992,0,ES
EC2039V,ES054C,1992,0,ES
EC2039V,ES055C,1992,0,ES
EC2039V,ES056C,1992,0,ES
EC2039V,ES057C,1992,0,ES
EC2039V,ES058C,1992,0,ES
EC2039V,ES059C,1992,0,ES
EC2039V,ES060C,1992,0,ES
EC2039V,ES061C,1992,0,ES
EC2039V,ES062C,1992,0,ES
EC2039V,ES063C,1992,0,ES
EC2039V,ES064C,1992,0,ES
EC2039V,ES065C,1992,0,ES
EC2039V,ES066C,1992,0,ES
EC2039V,ES067C,1992,0,ES
EC2039V,ES068C,1992,0,ES
EC2039V,ES069C,1992,0,ES
EC2039V,ES070C,1992,0,ES
EC2039V,ES071C,1992,0,ES
EC2039V,ES072C,1992,0,ES
EC2039V,ES073C,1992,0,ES
EC2039V,ES074C,1992,0,ES
EC2039V,ES075C,1992,0,ES
EC2039V,ES076C,1992,0,ES
EC2039V,ES077C,1992,0,ES
EC2039V,ES078C,1992,0,ES
EC2039V,ES079C,1992,0,ES
EC2039V,ES080C,1992,0,ES
EC2039V,ES081C,1992,0,ES
EC2039V,ES082C,1992,0,ES
EC2039V,ES083C,1992,0,ES
EC2039V,ES084C,1992,0,ES
EC2039V,ES085C,1992,0,ES
EC2039V,ES086C,1992,0,ES
EC2039V,ES087C,1992,0,ES
EC2039V,ES088C,1992,0,ES
EC2039V,ES089C,1992,0,ES
EC2039V,ES090C,1992,0,ES
EC2039V,ES091C,1992,0,ES
EC2039V,ES092C,1992,0,ES
EC2039V,ES093C,1992,0,ES
EC2039V,ES094C,1992,0,ES
EC2039V,ES095C,1992,0,ES
EC2039V,ES096C,1992,0,ES
EC2039V,ES097C,1992,0,ES
EC2039V,ES098C,1992,0,ES
EC2039V,FI,1992,0,FI
EC2039V,FI001C,1992,0,FI
EC2039V,FI002C,1992,0,FI
EC2039V,FI003C,1992,0,FI
EC2039V,FI004C,1992,0,FI
EC2039V,FI005C,1992,0,FI
EC2039V,FI006C,1992,0,FI
EC2039V,FI007C,1992,0,FI
EC2039V,FI008C,1992,0,FI
EC2039V,FI009C,1992,0,FI
EC2039V,FR,1992,0,FR
EC2039V,FR001C,1992,0,FR
EC2039V,FR002C,1992,0,FR
EC2039V,FR003C,1992,0,FR
EC2039V,FR004C,1992,0,FR
EC2039V,FR005C,1992,0,FR
EC2039V,FR006C,1992,0,FR
EC2039V,FR007C,1992,0,FR
EC2039V,FR008C,1992,0,FR
EC2039V,FR009C,1992,0,FR
EC2039V,FR010C,1992,0,FR
EC2039V,FR011C,1992,0,FR
EC2039V,FR012C,1992,0,FR
EC2039V,FR013C,1992,0,FR
EC2039V,FR014C,1992,0,FR
EC2039V,FR015C,1992,0,FR
EC2039V,FR016C,1992,0,FR
EC2039V,FR017C,1992,0,FR
EC2039V,FR018C,1992,0,FR
EC2039V,FR019C,1992,0,FR
EC2039V,FR020C,1992,0,FR
EC2039V,FR021C,1992,0,FR
EC2039V,FR022C,1992,0,FR
EC2039V,FR023C,1992,0,FR
EC2039V,FR024C,1992,0,FR
EC2039V,FR025C,1992,0,FR
EC2039V,FR026C,1992,0,FR
EC2039V,FR027C,1992,0,FR
EC2039V,FR028C,1992,0,FR
EC2039V,FR029C,1992,0,FR
EC2039V,FR030C,1992,0,FR
EC2039V,FR031C,1992,0,FR
EC2039V,FR032C,1992,0,FR
EC2039V,FR033C,1992,0,FR
EC2039V,FR034C,1992,0,FR
EC2039V,FR035C,1992,0,FR
EC2039V,FR036C,1992,0,FR
EC2039V,FR037C,1992,0,FR
EC2039V,FR038C,1992,0,FR
EC2039V,FR039C,1992,0,FR
EC2039V,FR040C,1992,0,FR
EC2039V,FR041C,1992,0,FR
EC2039V,FR042C,1992,0,FR
EC2039V,FR043C,1992,0,FR
EC2039V,FR044C,1992,0,FR
EC2039V,FR045C,1992,0,FR
EC2039V,FR046C,1992,0,FR
EC2039V,FR047C,1992,0,FR
EC2039V,FR048C,1992,0,FR
EC2039V,FR049C,1992,0,FR
EC2039V,FR050C,1992,0,FR
EC2039V,FR051C,1992,0,FR
EC2039V,FR052C,1992,0,FR
EC2039V,FR053C,1992,0,FR
EC2039V,FR054C,1992,0,FR
EC2039V,FR055C,1992,0,FR
EC2039V,FR056C,1992,0,FR
EC2039V,FR057C,1992,0,FR
EC2039V,FR058C,1992,0,FR
EC2039V,FR059C,1992,0,FR
EC2039V,FR060C,1992,0,FR
EC2039V,FR061C,1992,0,FR
EC2039V,FR062C,1992,0,FR
EC2039V,FR063C,1992,0,FR
EC2039V,FR064C,1992,0,FR
EC2039V,FR065C,1992,0,FR
EC2039V,FR066C,1992,0,FR
EC2039V,FR067C,1992,0,FR
EC2039V,FR068C,1992,0,FR
EC2039V,FR069C,1992,0,FR
EC2039V,FR070C,1992,0,FR
EC2039V,FR071C,1992,0,FR
EC2039V,FR072C,1992,0,FR
EC2039V,FR073C,1992,0,FR
EC2039V,FR074C,1992,0,FR
EC2039V,FR075C,1992,0,FR
EC2039V,FR076C,1992,0,FR
EC2039V,FR077C,1992,0,FR
EC2039V,HR001C,1992,0,HR
EC2039V,HR002C,1992,0,HR
EC2039V,HR003C,1992,0,HR
EC2039V,HR004C,1992,0,HR
EC2039V,HR005C,1992,0,HR
EC2039V,HR006C,1992,0,HR
EC2039V,HR007C,1992,0,HR
EC2039V,IT,1992,0,IT
EC2039V,IT001C,1992,0,IT
EC2039V,IT002C,1992,0,IT
EC2039V,IT003C,1992,0,IT
EC2039V,IT004C,1992,0,IT
EC2039V,IT005C,1992,0,IT
EC2039V,IT006C,1992,0,IT
EC2039V,IT007C,1992,0,IT
EC2039V,IT008C,1992,0,IT
EC2039V,IT009C,1992,0,IT
EC2039V,IT010C,1992,0,IT
EC2039V,IT011C,1992,0,IT
EC2039V,IT012C,1992,0,IT
EC2039V,IT013C,1992,0,IT
EC2039V,IT014C,1992,0,IT
EC2039V,IT015C,1992,0,IT
EC2039V,IT016C,1992,0,IT
EC2039V,IT017C,1992,0,IT
EC2039V,IT018C,1992,0,IT
EC2039V,IT019C,1992,0,IT
EC2039V,IT020C,1992,0,IT
EC2039V,IT021C,1992,0,IT
EC2039V,IT022C,1992,0,IT
EC2039V,IT023C,1992,0,IT
EC2039V,IT024C,1992,0,IT
EC2039V,IT025C,1992,0,IT
EC2039V,IT026C,1992,0,IT
EC2039V,IT027C,1992,0,IT
EC2039V,IT028C,1992,0,IT
EC2039V,IT029C,1992,0,IT
EC2039V,IT030C,1992,0,IT
EC2039V,IT031C,1992,0,IT
EC2039V,IT032C,1992,0,IT
EC2039V,IT033C,1992,0,IT
EC2039V,IT034C,1992,0,IT
EC2039V,IT035C,1992,0,IT
EC2039V,IT036C,1992,0,IT
EC2039V,IT037C,1992,0,IT
EC2039V,IT038C,1992,0,IT
EC2039V,IT039C,1992,0,IT
EC2039V,IT040C,1992,0,IT
EC2039V,IT041C,1992,0,IT
EC2039V,IT042C,1992,0,IT
EC2039V,IT043C,1992,0,IT
EC2039V,IT044C,1992,0,IT
EC2039V,IT045C,1992,0,IT
EC2039V,IT046C,1992,0,IT
EC2039V,IT047C,1992,0,IT
EC2039V,IT048C,1992,0,IT
EC2039V,IT049C,1992,0,IT
EC2039V,IT050C,1992,0,IT
EC2039V,IT051C,1992,0,IT
EC2039V,IT052C,1992,0,IT
EC2039V,IT053C,1992,0,IT
EC2039V,IT054C,1992,0,IT
EC2039V,IT055C,1992,0,IT
EC2039V,IT056C,1992,0,IT
EC2039V,IT057C,1992,0,IT
EC2039V,IT058C,1992,0,IT
EC2039V,IT059C,1992,0,IT
EC2039V,IT060C,1992,0,IT
EC2039V,IT061C,1992,0,IT
EC2039V,IT062C,1992,0,IT
EC2039V,IT063C,1992,0,IT
EC2039V,IT064C,1992,0,IT
EC2039V,IT065C,1992,0,IT
EC2039V,IT066C,1992,0,IT
EC2039V,IT067C,1992,0,IT
EC2039V,IT068C,1992,0,IT
EC2039V,IT069C,1992,0,IT
EC2039V,IT070C,1992,0,IT
EC2039V,IT071C,1992,0,IT
EC2039V,IT072C,1992,0,IT
EC2039V,IT073C,1992,0,IT
EC2039V,IT074C,1992,0,IT
EC2039V,IT075C,1992,0,IT
EC2039V,IT076C,1992,0,IT
EC2039V,IT077C,1992,0,IT
EC2039V,IT078C,1992,0,IT
EC2039V,IT079C,1992,0,IT
EC2039V,IT080C,1992,0,IT
EC2039V,IT081C,1992,0,IT
EC2039V,IT082C,1992,0,IT
EC2039V,IT083C,1992,0,IT
EC2039V,IT084C,1992,0,IT
EC2039V,IT085C,1992,0,IT
EC2039V,IT086C,1992,0,IT
EC2039V,IT087C,1992,0,IT
EC2039V,LT,1992,0,LT
EC2039V,LT001C,1992,0,LT
EC2039V,LT002C,1992,0,LT
EC2039V,LT003C,1992,0,LT
EC2039V,LT004C,1992,0,LT
EC2039V,LT005C,1992,0,LT
EC2039V,LT006C,1992,0,LT
EC2039V,LV,1992,0,LV
EC2039V,LV001C,1992,0,LV
EC2039V,LV002C,1992,0,LV
EC2039V,LV003C,1992,0,LV
EC2039V,LV004C,1992,0,LV
EC2039V,NL,1992,0,NL
EC2039V,NL001C,1992,0,NL
EC2039V,NL002C,1992,0,NL
EC2039V,NL003C,1992,0,NL
EC2039V,NL004C,1992,0,NL
EC2039V,NL005C,1992,0,NL
EC2039V,NL006C,1992,0,NL
EC2039V,NL007C,1992,0,NL
EC2039V,NL008C,1992,0,NL
EC2039V,NL009C,1992,0,NL
EC2039V,NL010C,1992,0,NL
EC2039V,NL011C,1992,0,NL
EC2039V,NL012C,1992,0,NL
EC2039V,NL013C,1992,0,NL
EC2039V,NL014C,1992,0,NL
EC2039V,NL015C,1992,0,NL
EC2039V,NL016C,1992,0,NL
EC2039V,NL017C,1992,0,NL
EC2039V,NL018C,1992,0,NL
EC2039V,NL019C,1992,0,NL
EC2039V,NL020C,1992,0,NL
EC2039V,NL021C,1992,0,NL
EC2039V,NL022C,1992,0,NL
EC2039V,NL023C,1992,0,NL
EC2039V,NL024C,1992,0,NL
EC2039V,NL025C,1992,0,NL
EC2039V,NL026C,1992,0,NL
EC2039V,NL027C,1992,0,NL
EC2039V,NL028C,1992,0,NL
EC2039V,NL029C,1992,0,NL
EC2039V,NL030C,1992,0,NL
EC2039V,NL031C,1992,0,NL
EC2039V,NL032C,1992,0,NL
EC2039V,NL033C,1992,0,NL
EC2039V,NL034C,1992,0,NL
EC2039V,NL035C,1992,0,NL
EC2039V,NL036C,1992,0,NL
EC2039V,NL037C,1992,0,NL
EC2039V,NL038C,1992,0,NL
EC2039V,NL039C,1992,0,NL
EC2039V,NL040C,1992,0,NL
EC2039V,NL041C,1992,0,NL
EC2039V,NL042C,1992,0,NL
EC2039V,NL043C,1992,0,NL
EC2039V,NL044C,1992,0,NL
EC2039V,NL045C,1992,0,NL
EC2039V,NL046C,1992,0,NL
EC2039V,NL047C,1992,0,NL
EC2039V,PT,1992,0,PT
EC2039V,PT001C,1992,0,PT
EC2039V,PT002C,1992,0,PT
EC2039V,PT003C,1992,0,PT
EC2039V,PT004C,1992,0,PT
EC2039V,PT005C,1992,0,PT
EC2039V,PT006C,1992,0,PT
EC2039V,PT007C,1992,0,PT
EC2039V,PT008C,1992,0,PT
EC2039V,PT009C,1992,0,PT
EC2039V,PT010C,1992,0,PT
EC2039V,PT011C,1992,0,PT
EC2039V,PT012C,1992,0,PT
EC2039V,PT013C,1992,0,PT
EC2039V,PT014C,1992,0,PT
EC2039V,PT015C,1992,0,PT
EC2039V,PT016C,1992,0,PT
EC2039V,RO001C,1992,0,RO
EC2039V,RO002C,1992,0,RO
EC2039V,RO003C,1992,0,RO
EC2039V,RO004C,1992,0,RO
EC2039V,RO005C,1992,0,RO
EC2039V,RO006C,1992,0,RO
EC2039V,RO007C,1992,0,RO
EC2039V,RO008C,1992,0,RO
EC2039V,RO009C,1992,0,RO
EC2039V,RO010C,1992,0,RO
EC2039V,RO011C,1992,0,RO
EC2039V,RO012C,1992,0,RO
EC2039V,RO013C,1992,0,RO
EC2039V,RO014C,1992,0,RO
EC2039V,RO015C,1992,0,RO
EC2039V,RO016C,1992,0,RO
EC2039V,RO017C,1992,0,RO
EC2039V,RO018C,1992,0,RO
EC2039V,RO019C,1992,0,RO
EC2039V,RO020C,1992,0,RO
EC2039V,RO021C,1992,0,RO
EC2039V,RO022C,1992,0,RO
EC2039V,RO023C,1992,0,RO
EC2039V,RO024C,1992,0,RO
EC2039V,RO025C,1992,0,RO
EC2039V,RO026C,1992,0,RO
EC2039V,RO027C,1992,0,RO
EC2039V,RO028C,1992,0,RO
EC2039V,RO029C,1992,0,RO
EC2039V,RO030C,1992,0,RO
EC2039V,RO031C,1992,0,RO
EC2039V,RO032C,1992,0,RO
EC2039V,RO033C,1992,0,RO
EC2039V,RO034C,1992,0,RO
EC2039V,RO035C,1992,0,RO
EC2039V,SE,1992,0,SE
EC2039V,SE001C,1992,0,SE
EC2039V,SE002C,1992,0,SE
EC2039V,SE003C,1992,0,SE
EC2039V,SE004C,1992,0,SE
EC2039V,SE005C,1992,0,SE
EC2039V,SE006C,1992,0,SE
EC2039V,SE007C,1992,0,SE
EC2039V,SE008C,1992,0,SE
EC2039V,SE010C,1992,0,SE
EC2039V,SE011C,1992,0,SE
EC2039V,SE012C,1992,0,SE
EC2039V,SE013C,1992,0,SE
EC2039V,SE014C,1992,0,SE
EC2039V,SI,1992,0,SI
EC2039V,SI001C,1992,0,SI
EC2039V,SI002C,1992,0,SI
EC2039V,SK,1992,0,SK
EC2039V,SK001C,1992,0,SK
EC2039V,SK002C,1992,0,SK
EC2039V,SK003C,1992,0,SK
EC2039V,SK004C,1992,0,SK
EC2039V,SK005C,1992,0,SK
EC2039V,SK006C,1992,0,SK
EC2039V,SK007C,1992,0,SK
EC2039V,SK008C,1992,0,SK
EC2039V,UK,1992,0,UK
EC2039V,UK001C,1992,0,UK
EC2039V,UK002C,1992,0,UK
EC2039V,UK003C,1992,0,UK
EC2039V,UK004C,1992,0,UK
EC2039V,UK005C,1992,0,UK
EC2039V,UK006C,1992,0,UK
EC2039V,UK007C,1992,0,UK
EC2039V,UK008C,1992,0,UK
EC2039V,UK009C,1992,0,UK
EC2039V,UK010C,1992,0,UK
EC2039V,UK011C,1992,0,UK
EC2039V,UK012C,1992,0,UK
EC2039V,UK013C,1992,0,UK
EC2039V,UK014C,1992,0,UK
EC2039V,UK015C,1992,0,UK
EC2039V,UK016C,1992,0,UK
EC2039V,UK017C,1992,0,UK
EC2039V,UK018C,1992,0,UK
EC2039V,UK019C,1992,0,UK
EC2039V,UK020C,1992,0,UK
EC2039V,UK021C,1992,0,UK
EC2039V,UK022C,1992,0,UK
EC2039V,UK023C,1992,0,UK
EC2039V,UK024C,1992,0,UK
EC2039V,UK025C,1992,0,UK
EC2039V,UK026C,1992,0,UK
EC2039V,UK027C,1992,0,UK
EC2039V,UK028C,1992,0,UK
EC2039V,UK029C,1992,0,UK
EC2039V,UK030C,1992,0,UK
EC2039V,UK031C,1992,0,UK
EC2039V,UK032C,1992,0,UK
EC2039V,UK033C,1992,0,UK
EC2039V,UK034C,1992,0,UK
EC2039V,UK035C,1992,0,UK
EC2039V,UK036C,1992,0,UK
EC2039V,UK037C,1992,0,UK
EC2039V,UK038C,1992,0,UK
EC2039V,UK039C,1992,0,UK
EC2039V,UK040C,1992,0,UK
EC2039V,UK041C,1992,0,UK
EC2039V,UK042C,1992,0,UK
EC2039V,UK043C,1992,0,UK
EC2039V,UK044C,1992,0,UK
EC2039V,UK045C,1992,0,UK
EC2039V,UK046C,1992,0,UK
EC2039V,UK047C,1992,0,UK
EC2039V,UK048C,1992,0,UK
EC2039V,UK049C,1992,0,UK
EC2039V,UK050C,1992,0,UK
EC2039V,UK051C,1992,0,UK
EC2039V,UK052C,1992,0,UK
EC2039V,UK053C,1992,0,UK
EC2039V,UK054C,1992,0,UK
EC2039V,UK055C,1992,0,UK
EC2039V,UK056C,1992,0,UK
EC2039V,UK057C,1992,0,UK
EC2039V,UK058C,1992,0,UK
EC2039V,UK059C,1992,0,UK
EC2039V,UK060C,1992,0,UK
EC2039V,UK061C,1992,0,UK
EC2039V,UK062C,1992,0,UK
EC2039V,UK063C,1992,0,UK
EC2039V,UK064C,1992,0,UK
EC2039V,UK065C,1992,0,UK
EC2039V,UK066C,1992,0,UK
EC2039V,UK067C,1992,0,UK
EC2039V,UK068C,1992,0,UK
EC2039V,UK069C,1992,0,UK
EC2039V,UK070C,1992,0,UK
EC2039V,UK071C,1992,0,UK
EC2039V,UK072C,1992,0,UK
EC2039V,UK073C,1992,0,UK
EC2039V,UK074C,1992,0,UK
EC2039V,UK075C,1992,0,UK
EC2039V,UK076C,1992,0,UK
EC2039V,UK077C,1992,0,UK
EC2039V,UK078C,1992,0,UK
EC2039V,UK079C,1992,0,UK
EC2039V,UK080C,1992,0,UK
EC2039V,UK081C,1992,0,UK
EC2039V,UK082C,1992,0,UK
EC2039V,UK083C,1992,0,UK
EC2039V,UK084C,1992,0,UK
EC2039V,UK085C,1992,0,UK
EC2039V,UK086C,1992,0,UK
EC2039V,UK087C,1992,0,UK
EC2039V,UK088C,1992,0,UK
EC2039V,UK089C,1992,0,UK
EC2039V,UK090C,1992,0,UK
EC2039V,UK091C,1992,0,UK
EC2039V,UK092C,1992,0,UK
EC2039V,UK093C,1992,0,UK
EC2039V,UK094C,1992,0,UK
EC2039V,UK095C,1992,0,UK
EC2039V,UK096C,1992,0,UK
EC2039V,UK097C,1992,0,UK
EC2039V,UK098C,1992,0,UK
EC2039V,UK099C,1992,0,UK
EC2039V,UK100C,1992,0,UK
EC2039V,UK101C,1992,0,UK
EC2039V,UK102C,1992,0,UK
EC2039V,UK103C,1992,0,UK
EC2039V,UK104C,1992,0,UK
EC2039V,UK105C,1992,0,UK
EC2039V,UK106C,1992,0,UK
EC2039V,UK107C,1992,0,UK
EC2039V,UK108C,1992,0,UK
EC2039V,UK109C,1992,0,UK
EC2039V,UK110C,1992,0,UK
EC2039V,UK111C,1992,0,UK
EC2039V,UK112C,1992,0,UK
EC2039V,UK113C,1992,0,UK
EC2039V,UK114C,1992,0,UK
EC2039V,UK115C,1992,0,UK
EC2039V,UK116C,1992,0,UK
EC2039V,UK117C,1992,0,UK
EC2039V,UK118C,1992,0,UK
EC2039V,UK119C,1992,0,UK
EC2039V,UK120C,1992,0,UK
EC2039V,UK121C,1992,0,UK
EC2039V,UK122C,1992,0,UK
EC2039V,UK123C,1992,0,UK
EC2039V,UK124C,1992,0,UK
